date,raw_count,eligible_count,selected_universe_count,configured_top_n,candidate_pool_limited,st_count,paused_count,limit_buy_blocked_count,listed_days_fallback_rate,industry_coverage_rate,avg_amount_median,avg_amount_min
2018-07-09,1124,1049,489,500,False,0,0,6,0.0,1.0,104486051.95,51011539.3
2018-07-10,1125,1047,489,500,False,0,0,6,0.0,1.0,103493775.15,50532540.45
2018-07-11,1123,1045,488,500,False,0,0,3,0.0,1.0,104719463.975,50946287.65
2018-07-12,1124,1046,488,500,False,0,0,5,0.0,1.0,106266318.625,51700670.25
2018-07-13,1126,1043,488,500,False,0,0,6,0.0,1.0,106974159.725,52478639.2
2018-07-16,1126,1044,488,500,False,0,0,7,0.0,1.0,105345483.4,51557044.8
2018-07-17,1126,1035,488,500,False,0,0,7,0.0,1.0,101571380.075,50113387.55
2018-07-18,1128,1034,488,500,False,0,0,8,0.0,1.0,101054411.57499999,49532765.05
2018-07-19,1128,1028,488,500,False,0,0,6,0.0,1.0,101316306.475,48681013.25
2018-07-20,1131,1032,488,500,False,0,0,3,0.0,1.0,103650363.425,48536667.5
2018-07-23,1131,1031,488,500,False,0,0,4,0.0,1.0,105069888.0,49379874.6
2018-07-24,1130,1032,488,500,False,0,0,7,0.0,1.0,107635214.1,51510034.45
2018-07-25,1131,1036,488,500,False,0,0,9,0.0,1.0,109275864.4,51711502.6
2018-07-26,1131,1045,489,500,False,0,0,7,0.0,1.0,110537155.0,51897430.05
2018-07-27,1131,1048,489,500,False,0,0,8,0.0,1.0,109213062.15,52150930.5
2018-07-30,1132,1052,490,500,False,0,0,8,0.0,1.0,107955415.6,51642680.45
2018-07-31,1135,1057,489,500,False,0,0,4,0.0,1.0,108997897.3,52593661.35
2018-08-01,1138,1060,489,500,False,0,0,4,0.0,1.0,105666082.9,53546971.35
2018-08-02,1138,1065,489,500,False,0,0,4,0.0,1.0,108485680.1,54303246.55
2018-08-03,1138,1062,489,500,False,0,0,3,0.0,1.0,108714751.65,53506351.2
2018-08-06,1139,1065,489,500,False,0,0,5,0.0,1.0,109373575.4,52826648.6
2018-08-07,1141,1065,489,500,False,0,0,5,0.0,1.0,110651317.7,52422818.55
2018-08-08,1141,1067,489,500,False,0,0,7,0.0,1.0,111814337.75,52249033.25
2018-08-09,1141,1063,488,500,False,0,0,5,0.0,1.0,110270461.425,52255297.8
2018-08-10,1140,1060,488,500,False,0,0,4,0.0,1.0,105759592.525,51955614.65
2018-08-13,1139,1059,488,500,False,0,0,4,0.0,1.0,104326359.7,51703732.45
2018-08-14,1138,1057,488,500,False,0,0,4,0.0,1.0,105802893.075,51365701.05
2018-08-15,1139,1061,489,500,False,0,0,8,0.0,1.0,105963864.15,50484056.0
2018-08-16,1139,1058,490,500,False,0,0,5,0.0,1.0,104180571.75,49949824.7
2018-08-17,1140,1057,490,500,False,0,0,6,0.0,1.0,103609540.75,49122451.15
2018-08-20,1141,1053,491,500,False,0,0,5,0.0,1.0,100525537.15,48135975.15
2018-08-21,1142,1044,491,500,False,0,0,5,0.0,1.0,95744032.0,47174933.45
2018-08-22,1142,1032,491,500,False,0,0,3,0.0,1.0,93085998.9,45950700.6
2018-08-23,1141,1024,491,500,False,0,0,4,0.0,1.0,92566751.05,44540023.8
2018-08-24,1142,1013,491,500,False,0,0,3,0.0,1.0,90363776.2,42924109.75
2018-08-27,1143,1008,490,500,False,0,0,6,0.0,1.0,90449846.425,42128759.6
2018-08-28,1145,1004,490,500,False,0,0,4,0.0,1.0,90580088.625,42907434.4
2018-08-29,1145,995,490,500,False,0,0,5,0.0,1.0,88801345.65,42107944.4
2018-08-30,1144,977,490,500,False,0,0,4,0.0,1.0,85899203.6,41464516.85
2018-08-31,1144,976,490,500,False,0,0,5,0.0,1.0,85462221.175,41280278.45
2018-09-03,1147,975,490,500,False,0,0,6,0.0,1.0,85251956.55000001,40729102.95
2018-09-04,1147,970,490,500,False,0,0,7,0.0,1.0,84414783.45,40390726.85
2018-09-05,1147,966,491,500,False,0,0,7,0.0,1.0,82263369.35,39726315.95
2018-09-06,1149,961,490,500,False,0,0,5,0.0,1.0,82624239.85,38938364.5
2018-09-07,1148,955,490,500,False,0,0,4,0.0,1.0,80721905.19999999,38668188.15
2018-09-10,1150,952,490,500,False,0,0,5,0.0,1.0,79241229.80000001,38024644.15
2018-09-11,1150,950,490,500,False,0,0,6,0.0,1.0,77724018.925,37343964.6
2018-09-12,1151,941,490,500,False,0,0,6,0.0,1.0,76361251.35,36540020.2
2018-09-13,1152,940,490,500,False,0,0,9,0.0,1.0,77259590.875,36350108.4
2018-09-14,1152,941,489,500,False,0,0,9,0.0,1.0,77776573.6,36131148.15
2018-09-17,1153,942,488,500,False,0,0,3,0.0,1.0,77047099.8,36321716.25
2018-09-18,1153,946,488,500,False,0,0,6,0.0,1.0,77362788.82499999,35700125.0
2018-09-19,1153,949,488,500,False,0,0,3,0.0,1.0,78103946.0,36291638.4
2018-09-20,1154,950,489,500,False,0,0,5,0.0,1.0,79814512.65,35575794.65
2018-09-21,1154,957,489,500,False,0,0,9,0.0,1.0,80880918.15,36100033.15
2018-09-25,1158,955,489,500,False,0,0,4,0.0,1.0,80712654.5,36274535.2
2018-09-26,1158,953,489,500,False,0,0,4,0.0,1.0,81095450.35,35891793.85
2018-09-27,1157,955,489,500,False,0,0,5,0.0,1.0,81560409.0,36047177.0
2018-09-28,1157,956,489,500,False,0,0,5,0.0,1.0,81780546.95,35530887.9
2018-10-08,1156,957,489,500,False,0,0,1,0.0,1.0,80811505.5,35314029.3
2018-10-09,1158,961,490,500,False,0,0,4,0.0,1.0,80584561.425,35439952.7
2018-10-10,1159,961,491,500,False,0,0,4,0.0,1.0,80452528.55,35894456.5
2018-10-11,1160,973,490,500,False,0,0,2,0.0,1.0,82015671.225,37125091.1
2018-10-12,1163,985,490,500,False,0,0,6,0.0,1.0,84213384.5,37605290.1
2018-10-15,1163,985,490,500,False,0,0,11,0.0,1.0,82886614.4,37639391.85
2018-10-16,1163,992,490,500,False,0,0,9,0.0,1.0,82787184.425,37966822.7
2018-10-17,1163,990,490,500,False,0,0,12,0.0,1.0,83544851.25,38232069.0
2018-10-18,1162,994,490,500,False,0,0,3,0.0,1.0,82236480.3,38666224.0
2018-10-19,1161,994,490,500,False,0,0,3,0.0,1.0,82462968.575,38202557.8
2018-10-22,1158,1003,491,500,False,0,0,18,0.0,1.0,85326066.25,39484326.65
2018-10-23,1158,1015,492,500,False,0,0,7,0.0,1.0,87922318.325,39802362.45
2018-10-24,1158,1015,492,500,False,0,0,7,0.0,1.0,86764037.85,40113838.5
2018-10-25,1157,1007,492,500,False,0,0,3,0.0,1.0,86722777.775,39787132.4
2018-10-26,1156,1013,492,500,False,0,0,10,0.0,1.0,85395087.625,39810165.6
2018-10-29,1159,1015,492,500,False,0,0,8,0.0,1.0,85962865.275,39018023.85
2018-10-30,1159,1020,492,500,False,0,0,5,0.0,1.0,85027805.775,39108582.6
2018-10-31,1155,1025,492,500,False,0,0,9,0.0,1.0,85997434.32499999,39220170.0
2018-11-01,1156,1032,492,500,False,0,0,11,0.0,1.0,87218622.375,38739486.85
2018-11-02,1157,1039,492,500,False,0,0,16,0.0,1.0,90201596.475,40624761.05
2018-11-05,1160,1048,492,500,False,0,0,9,0.0,1.0,91871277.35,42149321.75
2018-11-06,1160,1054,491,500,False,0,0,10,0.0,1.0,94244236.8,43599243.35
2018-11-07,1161,1059,491,500,False,0,0,7,0.0,1.0,95371376.2,44728848.0
2018-11-08,1163,1059,491,500,False,0,0,6,0.0,1.0,96031474.8,44084602.75
2018-11-09,1166,1068,491,500,False,0,0,5,0.0,1.0,95446319.6,44318572.75
2018-11-12,1166,1075,491,500,False,0,0,6,0.0,1.0,99656369.5,46494245.9
2018-11-13,1165,1088,491,500,False,0,0,5,0.0,1.0,102330346.8,49025045.6
2018-11-14,1165,1095,491,500,False,0,0,7,0.0,1.0,104061813.35,50550312.2
2018-11-15,1166,1114,491,500,False,0,0,6,0.0,1.0,106578012.25,52456706.4
2018-11-16,1168,1121,491,500,False,0,0,8,0.0,1.0,110490433.0,54951114.8
2018-11-19,1169,1128,492,500,False,0,0,8,0.0,1.0,111711180.55,54645237.35
2018-11-20,1169,1133,492,500,False,0,0,7,0.0,1.0,113625664.125,56669257.4
2018-11-21,1167,1133,492,500,False,0,0,4,0.0,1.0,115880694.0,57203795.8
2018-11-22,1168,1136,492,500,False,0,0,5,0.0,1.0,117049838.85,57879194.8
2018-11-23,1168,1139,490,500,False,0,0,4,0.0,1.0,119061068.625,60327973.55
2018-11-26,1168,1140,490,500,False,0,0,3,0.0,1.0,121591214.825,61426393.2
2018-11-27,1169,1144,491,500,False,0,0,9,0.0,1.0,121493694.0,61297307.3
2018-11-28,1172,1147,491,500,False,0,0,6,0.0,1.0,121750168.7,61698032.15
2018-11-29,1173,1149,491,500,False,0,0,8,0.0,1.0,119542753.05,61076163.8
2018-11-30,1174,1146,491,500,False,0,0,6,0.0,1.0,117588050.65,59630046.4
2018-12-03,1174,1147,491,500,False,0,0,12,0.0,1.0,117864273.7,60392400.95
2018-12-04,1175,1151,492,500,False,0,0,6,0.0,1.0,117113675.80000001,60452074.1
2018-12-05,1176,1152,492,500,False,0,0,4,0.0,1.0,119585414.575,60071929.55
2018-12-06,1176,1152,492,500,False,0,0,7,0.0,1.0,120448139.85,61566514.1
2018-12-07,1178,1155,492,500,False,0,0,8,0.0,1.0,120671249.85,60899436.5
2018-12-10,1180,1156,491,500,False,0,0,4,0.0,1.0,118300755.9,60698391.05
2018-12-11,1180,1150,491,500,False,0,0,8,0.0,1.0,114281285.3,58313534.05
2018-12-12,1180,1150,491,500,False,0,0,8,0.0,1.0,111678519.0,56715272.4
2018-12-13,1180,1143,489,500,False,0,0,6,0.0,1.0,109411674.95,55418757.6
2018-12-14,1180,1139,489,500,False,0,0,4,0.0,1.0,107178179.4,53177141.3
2018-12-17,1179,1126,489,500,False,0,0,6,0.0,1.0,104668392.75,51576590.15
2018-12-18,1179,1119,489,500,False,0,0,4,0.0,1.0,102381267.05,50327735.25
2018-12-19,1177,1105,489,500,False,0,0,6,0.0,1.0,99399794.3,49404511.75
2018-12-20,1181,1107,489,500,False,0,0,6,0.0,1.0,97102797.75,48878590.85
2018-12-21,1181,1091,489,500,False,0,0,5,0.0,1.0,94335141.35,46594513.8
2018-12-24,1182,1088,489,500,False,0,0,5,0.0,1.0,93995545.45,45962359.7
2018-12-25,1180,1083,489,500,False,0,0,7,0.0,1.0,92723438.2,45712616.8
2018-12-26,1177,1078,490,500,False,0,0,7,0.0,1.0,90632494.025,45175323.8
2018-12-27,1179,1076,490,500,False,0,0,9,0.0,1.0,90095673.75,44844418.15
2018-12-28,1180,1070,489,500,False,0,0,9,0.0,1.0,89477612.05,44062367.05
2019-01-02,1181,1051,489,500,False,0,0,8,0.0,1.0,84669269.05,42348242.55
2019-01-03,1182,1044,489,500,False,0,0,7,0.0,1.0,84085007.05,41091818.7
2019-01-04,1182,1038,489,500,False,0,0,6,0.0,1.0,84514098.8,41281404.1
2019-01-07,1182,1042,489,500,False,0,0,10,0.0,1.0,86243517.65,42525401.25
2019-01-08,1183,1044,489,500,False,0,0,8,0.0,1.0,87910308.3,43098844.5
2019-01-09,1183,1047,489,500,False,0,0,11,0.0,1.0,89430252.95,44327213.0
2019-01-10,1185,1056,490,500,False,0,0,10,0.0,1.0,90289511.075,44755072.3
2019-01-11,1185,1059,490,500,False,0,0,8,0.0,1.0,90796309.45,45581731.95
2019-01-14,1185,1056,490,500,False,0,0,10,0.0,1.0,90357142.25,44889966.9
2019-01-15,1185,1057,490,500,False,0,0,8,0.0,1.0,90982588.69999999,44839347.05
2019-01-16,1186,1058,490,500,False,0,0,6,0.0,1.0,91284946.075,45022555.05
2019-01-17,1186,1060,490,500,False,0,0,6,0.0,1.0,92810364.9,44873615.05
2019-01-18,1185,1064,489,500,False,0,0,8,0.0,1.0,95246979.2,45381260.75
2019-01-21,1183,1069,489,500,False,0,0,10,0.0,1.0,95815537.15,45593339.0
2019-01-22,1184,1075,489,500,False,0,0,8,0.0,1.0,96341283.9,45936823.8
2019-01-23,1184,1078,490,500,False,0,0,10,0.0,1.0,96494409.525,45541376.35
2019-01-24,1183,1080,490,500,False,0,0,8,0.0,1.0,96669498.375,46050484.6
2019-01-25,1184,1084,490,500,False,0,0,9,0.0,1.0,97942712.775,46780572.25
2019-01-28,1186,1086,488,500,False,0,0,10,0.0,1.0,99638472.4,47348021.45
2019-01-29,1186,1091,488,500,False,0,0,6,0.0,1.0,98975034.975,48236609.25
2019-01-30,1187,1091,488,500,False,0,0,5,0.0,1.0,98767283.65,48209903.05
2019-01-31,1186,1093,488,500,False,0,0,9,0.0,1.0,98425945.4,49310720.2
2019-02-01,1188,1092,488,500,False,0,0,8,0.0,1.0,97617888.8,48156936.2
2019-02-11,1188,1091,488,500,False,0,0,9,0.0,1.0,96307517.175,47566025.45
2019-02-12,1188,1099,488,500,False,0,0,7,0.0,1.0,96571568.425,49268472.15
2019-02-13,1188,1105,488,500,False,0,0,7,0.0,1.0,99278201.525,49517841.75
2019-02-14,1189,1106,487,500,False,0,0,9,0.0,1.0,103093754.05,50284805.5
2019-02-15,1187,1107,487,500,False,0,0,7,0.0,1.0,104926350.1,49740013.95
2019-02-18,1188,1119,488,500,False,0,0,9,0.0,1.0,108045886.17500001,51755769.6
2019-02-19,1188,1127,488,500,False,0,0,6,0.0,1.0,114243867.32499999,53563212.2
2019-02-20,1185,1126,488,500,False,0,0,8,0.0,1.0,114671824.45,54564396.2
2019-02-21,1186,1131,487,500,False,0,0,10,0.0,1.0,120861000.3,57305906.5
2019-02-22,1187,1134,487,500,False,0,0,7,0.0,1.0,127925055.4,60141658.4
2019-02-25,1187,1144,487,500,False,0,0,21,0.0,1.0,138720886.05,67186273.95
2019-02-26,1186,1152,486,500,False,0,0,16,0.0,1.0,152046851.075,72522344.95
2019-02-27,1187,1159,486,500,False,0,0,12,0.0,1.0,160970406.625,78120036.35
