date,symbol,shares,close,market_value,weight,industry,market_cap
2026-04-17,000157.SZ,1000,8.07,8070.0,0.006686038407380964,,0.0
2026-04-17,000513.SZ,400,32.27,12908.000000000002,0.010694347430294114,,0.0
2026-04-17,000589.SZ,2800,4.47,12516.0,0.010369573321781927,,0.0
2026-04-17,000563.SZ,4200,3.3,13860.0,0.011483084550966563,,0.0
2026-04-17,000776.SZ,600,20.11,12066.0,0.009996745901296,,0.0
2026-04-17,000783.SZ,1500,7.02,10530.0,0.008724161639370702,,0.0
2026-04-17,000750.SZ,3900,3.88,15132.0,0.01253694339287345,,0.0
2026-04-17,000625.SZ,2200,10.06,22132.0,0.018336481044876767,,0.0
2026-04-17,000009.SZ,1300,8.98,11674.0,0.009671971792783814,,0.0
2026-04-17,000049.SZ,400,27.58,11032.0,0.009140071339557224,,0.0
2026-04-17,000061.SZ,1400,7.43,10402.0,0.008618112950876926,,0.0
2026-04-17,000088.SZ,3500,4.44,15540.000000000002,0.012874973587447361,,0.0
2026-04-17,000410.SZ,1400,6.73,9422.0,0.007806177679596462,,0.0
2026-04-17,000510.SZ,200,15.03,3006.0,0.002490487168845995,,0.0
2026-04-17,000686.SZ,1700,8.15,13855.0,0.011478942024072276,,0.0
2026-04-17,000713.SZ,1600,6.51,10416.0,0.008629712026180932,,0.0
2026-04-17,000007.SZ,500,13.59,6795.0,0.005629694049337504,,0.0
2026-04-17,000019.SZ,1400,7.43,10402.0,0.008618112950876926,,0.0
2026-04-17,000401.SZ,2600,4.69,12194.000000000002,0.010102794589789776,,0.0
2026-04-17,000403.SZ,1100,12.91,14201.0,0.011765604885157011,,0.0
2026-04-17,000421.SZ,1300,5.95,7735.0,0.006408489105463663,,0.0
2026-04-17,000498.SZ,2500,6.05,15125.0,0.012531143855221449,,0.0
2026-04-17,000507.SZ,2000,5.27,10540.0,0.008732446693159276,,0.0
2026-04-17,000547.SZ,100,26.98,2698.0,0.002235307512157849,,0.0
2026-04-17,000564.SZ,6300,1.9,11970.0,0.00991720938492567,,0.0
2026-04-17,000582.SZ,700,10.71,7497.000000000001,0.006211304825295551,,0.0
2026-04-17,000592.SZ,200,10.94,2188.0,0.0018127697689404648,,0.0
2026-04-17,000672.SZ,500,13.15,6575.0,0.005447422865988828,,0.0
2026-04-17,000680.SZ,600,11.66,6996.0,0.005796223630487885,,0.0
2026-04-17,000685.SZ,1000,11.17,11170.0,0.009254405081839575,,0.0
2026-04-17,000697.SZ,1000,10.18,10180.0,0.008434184756770534,,0.0
2026-04-17,000707.SZ,1800,5.84,10512.0,0.008709248542551264,,0.0
2026-04-17,000708.SZ,500,16.23,8115.0,0.006723321149429557,,0.0
2026-04-17,000729.SZ,700,12.88,9016.0,0.007469804495780269,,0.0
2026-04-17,000735.SZ,1400,6.88,9632.0,0.007980163809156561,,0.0
2026-04-17,000800.SZ,2400,7.02,16848.0,0.013958658622993121,,0.0
2026-04-17,000852.SZ,1200,6.73,8076.000000000001,0.006691009439654111,,0.0
2026-04-17,000858.SZ,100,101.86,10186.0,0.008439155789043681,,0.0
2026-04-20,000001.SZ,2000,10.71,21420.0,0.01772316465422213,,0.0
2026-04-20,000166.SZ,3600,4.74,17064.0,0.014118958060674439,,0.0
2026-04-20,000333.SZ,100,79.58,7958.0,0.006584544552675057,,0.0
2026-04-20,000538.SZ,400,53.41,21364.0,0.0176768295832307,,0.0
2026-04-20,000598.SZ,2000,6.67,13340.0,0.011037675839744316,,0.0
2026-04-20,000623.SZ,600,17.94,10764.0,0.008906262574138516,,0.0
2026-04-20,000651.SZ,500,36.94,18470.0,0.015282299307352138,,0.0
2026-04-20,000725.SZ,2600,4.16,10816.0,0.008949287997201988,,0.0
2026-04-20,000728.SZ,2000,7.87,15740.0,0.013023464596519905,,0.0
2026-04-20,000423.SZ,200,52.41,10482.0,0.008672932395217384,,0.0
2026-04-20,000778.SZ,2000,4.75,9500.0,0.007860413828903373,,0.0
2026-04-20,000157.SZ,1000,8.14,8140.000000000001,0.0067351335333972065,,0.0
2026-04-20,000513.SZ,400,32.11,12844.0,0.01062727949667736,,0.0
2026-04-20,000589.SZ,2800,4.47,12516.0,0.010355888366584697,,0.0
2026-04-20,000563.SZ,4200,3.3,13860.0,0.011467930070379027,,0.0
2026-04-20,000776.SZ,600,20.13,12078.0,0.009993481918473152,,0.0
2026-04-20,000783.SZ,1500,6.97,10455.0,0.00865059227170366,,0.0
2026-04-20,000750.SZ,3900,3.87,15093.0,0.012488129044172486,,0.0
2026-04-20,000625.SZ,2200,10.04,22087.999999999996,0.018275875858191334,,0.0
2026-04-20,000009.SZ,1300,8.93,11609.0,0.009605425698919923,,0.0
2026-04-20,000049.SZ,400,27.4,10960.0,0.009068435322608523,,0.0
2026-04-20,000061.SZ,1400,7.41,10374.0,0.008583571901162483,,0.0
2026-04-20,000088.SZ,3500,4.41,15435.0,0.012771103942013006,,0.0
2026-04-20,000410.SZ,1400,6.76,9464.0,0.00783062699755174,,0.0
2026-04-20,000510.SZ,200,15.1,3020.0,0.0024987841856092827,,0.0
2026-04-20,000686.SZ,1700,8.16,13872.0,0.011477859014162905,,0.0
2026-04-20,000713.SZ,1600,6.51,10416.0,0.008618323204406057,,0.0
2026-04-20,000007.SZ,500,13.83,6915.0,0.005721553855459666,,0.0
2026-04-20,000019.SZ,1400,7.87,11018.0,0.009116425217563933,,0.0
2026-04-20,000401.SZ,2600,4.6,11959.999999999998,0.009895847304598351,,0.0
2026-04-20,000403.SZ,1100,12.88,14168.0,0.011722772960831894,,0.0
2026-04-20,000421.SZ,1300,5.97,7761.0,0.006421544392223061,,0.0
2026-04-20,000498.SZ,2500,5.84,14600.0,0.0120802149370515,,0.0
2026-04-20,000507.SZ,2000,5.27,10540.0,0.008720922290172795,,0.0
2026-04-20,000547.SZ,100,28.75,2875.0,0.0023788094482207578,,0.0
2026-04-20,000564.SZ,6300,1.91,12033.0,0.009956248379283609,,0.0
2026-04-20,000582.SZ,700,10.93,7651.0,0.00633052907420418,,0.0
2026-04-20,000592.SZ,200,11.4,2280.0,0.0018864993189368095,,0.0
2026-04-20,000672.SZ,500,13.3,6650.0,0.005502289680232361,,0.0
2026-04-20,000680.SZ,600,11.36,6816.0,0.005639640069242673,,0.0
2026-04-20,000685.SZ,1000,11.18,11180.0,0.009250465958646285,,0.0
2026-04-20,000697.SZ,1000,10.28,10280.0,0.00850579517485544,,0.0
2026-04-20,000707.SZ,1800,5.83,10494.0,0.008682861339001263,,0.0
2026-04-20,000708.SZ,500,16.34,8170.0,0.006759955892856901,,0.0
2026-04-20,000729.SZ,700,12.81,8967.0,0.0074194032425027945,,0.0
2026-04-20,000735.SZ,1400,7.11,9954.0,0.008236058868726755,,0.0
2026-04-20,000800.SZ,2400,7.02,16848.0,0.013940237072564634,,0.0
2026-04-20,000852.SZ,1200,6.87,8244.0,0.006821184379524148,,0.0
2026-04-20,000858.SZ,100,101.35,10135.0,0.008385820437466914,,0.0
2026-04-21,000001.SZ,2000,10.73,21460.0,0.017777692840132888,,0.0
2026-04-21,000166.SZ,3600,4.7,16920.0,0.014016708427541867,,0.0
2026-04-21,000333.SZ,100,79.5,7950.0,0.006585864775352119,,0.0
2026-04-21,000538.SZ,400,53.46,21384.0,0.01771473362970185,,0.0
2026-04-21,000598.SZ,2000,6.84,13680.0,0.011332657877587042,,0.0
2026-04-21,000623.SZ,600,17.8,10680.0,0.00884742588688813,,0.0
2026-04-21,000651.SZ,500,36.91,18455.0,0.015288318796116146,,0.0
2026-04-21,000725.SZ,2600,4.18,10868.0,0.009003167091638595,,0.0
2026-04-21,000728.SZ,2000,7.4,14800.0,0.012260477820781303,,0.0
2026-04-21,000423.SZ,200,51.67,10334.0,0.008560795797294189,,0.0
2026-04-21,000778.SZ,2000,4.78,9560.0,0.00791960594369387,,0.0
2026-04-21,000157.SZ,1000,8.17,8170.0,0.006768115121336706,,0.0
2026-04-21,000513.SZ,400,32.17,12868.0,0.010659988418771204,,0.0
2026-04-21,000589.SZ,2800,4.49,12572.0,0.010414778862355577,,0.0
2026-04-21,000563.SZ,4200,3.29,13818.0,0.011446978549159192,,0.0
2026-04-21,000776.SZ,600,19.88,11928.0,0.009881282395018877,,0.0
2026-04-21,000783.SZ,1500,6.92,10380.0,0.008598902687818238,,0.0
2026-04-21,000750.SZ,3900,3.85,15015.0,0.012438586113448058,,0.0
2026-04-21,000625.SZ,2200,9.96,21912.000000000004,0.01815213446006486,,0.0
2026-04-21,000009.SZ,1300,8.88,11544.000000000002,0.009563172700209418,,0.0
2026-04-21,000049.SZ,400,29.38,11752.0,0.009735482118231208,,0.0
2026-04-21,000061.SZ,1400,7.54,10556.0,0.008744702964605907,,0.0
2026-04-21,000088.SZ,3500,4.45,15575.0,0.012902496085045189,,0.0
2026-04-21,000410.SZ,1400,6.68,9352.0,0.007747296525672078,,0.0
2026-04-21,000510.SZ,200,14.9,2980.0,0.0024686637774275866,,0.0
2026-04-21,000686.SZ,1700,8.1,13770.0,0.01140721483730801,,0.0
2026-04-21,000713.SZ,1600,6.45,10320.0,0.00854919804800426,,0.0
2026-04-21,000007.SZ,500,13.73,6865.0,0.005687039205382678,,0.0
2026-04-21,000019.SZ,1400,7.7,10780.0,0.00893026695324476,,0.0
2026-04-21,000401.SZ,2600,4.56,11855.999999999998,0.009821636827242101,,0.0
2026-04-21,000403.SZ,1100,12.87,14157.0,0.01172780976410817,,0.0
2026-04-21,000421.SZ,1300,5.96,7748.0,0.006418525821311726,,0.0
2026-04-21,000498.SZ,2500,5.85,14625.0,0.0121155059546572,,0.0
2026-04-21,000507.SZ,2000,5.3,10600.0,0.008781153033802825,,0.0
2026-04-21,000547.SZ,100,28.01,2801.0,0.0023203782686492184,,0.0
2026-04-21,000564.SZ,6300,1.87,11781.0,0.009759506027474631,,0.0
2026-04-21,000582.SZ,700,10.86,7602.0,0.006297577864431045,,0.0
2026-04-21,000592.SZ,200,11.03,2206.0,0.0018274739238272673,,0.0
2026-04-21,000672.SZ,500,12.97,6485.0,0.005372243153227483,,0.0
2026-04-21,000680.SZ,600,11.4,6840.0,0.005666328938793521,,0.0
2026-04-21,000685.SZ,1000,11.36,11360.0,0.009410745138113217,,0.0
2026-04-21,000697.SZ,1000,10.11,10110.0,0.008375231808655336,,0.0
2026-04-21,000707.SZ,1800,5.89,10602.0,0.008782809855129957,,0.0
2026-04-21,000708.SZ,500,16.13,8064.999999999999,0.0066811320016622435,,0.0
2026-04-21,000729.SZ,700,12.7,8890.0,0.007364570799104445,,0.0
2026-04-21,000735.SZ,1400,6.93,9702.0,0.008037240257920283,,0.0
2026-04-21,000800.SZ,2400,6.98,16752.0,0.01387753543606273,,0.0
2026-04-21,000852.SZ,1200,7.23,8676.0,0.007187290917101256,,0.0
2026-04-21,000858.SZ,100,101.18,10118.0,0.008381859093963866,,0.0
2026-04-22,000001.SZ,2000,10.63,21260.0,0.017602546900144483,,0.0
2026-04-22,000166.SZ,3600,4.69,16884.0,0.0139793697959567,,0.0
2026-04-22,000333.SZ,100,79.3,7930.0,0.00656576655306424,,0.0
2026-04-22,000538.SZ,400,52.9,21160.0,0.017519750348403446,,0.0
2026-04-22,000598.SZ,2000,6.8,13600.0,0.011260331036781042,,0.0
2026-04-22,000623.SZ,600,18.13,10878.0,0.009006608898390013,,0.0
2026-04-22,000651.SZ,500,36.94,18470.0,0.015292523106569549,,0.0
2026-04-22,000725.SZ,2600,4.23,10998.000000000002,0.009105964760479259,,0.0
2026-04-22,000728.SZ,2000,7.4,14800.0,0.012253889657673487,,0.0
2026-04-22,000423.SZ,200,50.91,10182.0,0.008430344898272395,,0.0
2026-04-22,000778.SZ,2000,4.68,9360.0,0.007749757242961071,,0.0
2026-04-22,000157.SZ,1000,8.06,8060.000000000001,0.006673402070327589,,0.0
2026-04-22,000513.SZ,400,32.19,12876.0,0.010660884002175934,,0.0
2026-04-22,000589.SZ,2800,4.49,12572.0,0.010409182484883182,,0.0
2026-04-22,000563.SZ,4200,3.34,14028.0,0.011614700278232682,,0.0
2026-04-22,000776.SZ,600,20.39,12234.0,0.010129330139998477,,0.0
2026-04-22,000783.SZ,1500,6.99,10485.0,0.008681218450047738,,0.0
2026-04-22,000750.SZ,3900,3.87,15093.0,0.012496483554274726,,0.0
2026-04-22,000625.SZ,2200,10.0,22000.0,0.018215241383028158,,0.0
2026-04-22,000009.SZ,1300,8.97,11661.0,0.009654905898522333,,0.0
2026-04-22,000049.SZ,400,29.91,11964.0,0.009905779450297676,,0.0
2026-04-22,000061.SZ,1400,7.5,10500.0,0.008693637932808893,,0.0
2026-04-22,000088.SZ,3500,4.43,15504.999999999998,0.012837605347447798,,0.0
2026-04-22,000410.SZ,1400,6.83,9562.0,0.007917006277477965,,0.0
2026-04-22,000510.SZ,200,14.75,2950.0,0.0024424982763605937,,0.0
2026-04-22,000686.SZ,1700,8.23,13991.0,0.011584065554088498,,0.0
2026-04-22,000713.SZ,1600,6.44,10304.0,0.008531356691396461,,0.0
2026-04-22,000007.SZ,500,13.84,6920.0,0.005729521380479766,,0.0
2026-04-22,000019.SZ,1400,7.55,10570.0,0.008751595519027619,,0.0
2026-04-22,000401.SZ,2600,4.54,11804.0,0.009773304967512017,,0.0
2026-04-22,000403.SZ,1100,12.8,14080.0,0.011657754485138021,,0.0
2026-04-22,000421.SZ,1300,5.92,7696.0,0.006372022621990213,,0.0
2026-04-22,000498.SZ,2500,5.75,14375.0,0.01190200431277408,,0.0
2026-04-22,000507.SZ,2000,5.25,10500.0,0.008693637932808893,,0.0
2026-04-22,000547.SZ,100,27.2,2720.0,0.0022520662073562086,,0.0
2026-04-22,000564.SZ,6300,1.85,11655.0,0.009649938105417871,,0.0
2026-04-22,000582.SZ,700,10.84,7588.0,0.006282602346109893,,0.0
2026-04-22,000592.SZ,200,11.08,2216.0,0.0018347715865813816,,0.0
2026-04-22,000672.SZ,500,13.41,6705.0,0.005551508794236536,,0.0
2026-04-22,000680.SZ,600,11.08,6648.0,0.005504314759744145,,0.0
2026-04-22,000685.SZ,1000,11.55,11550.0,0.009563001726089782,,0.0
2026-04-22,000697.SZ,1000,10.17,10170.0,0.00842040931206347,,0.0
2026-04-22,000707.SZ,1800,6.27,11286.0,0.009344418829493445,,0.0
2026-04-22,000708.SZ,500,15.88,7940.0,0.006574046208238344,,0.0
2026-04-22,000729.SZ,700,12.81,8967.0,0.007424366794618795,,0.0
2026-04-22,000735.SZ,1400,6.9,9660.0,0.007998146898184183,,0.0
2026-04-22,000800.SZ,2400,7.02,16848.0,0.013949563037329927,,0.0
2026-04-22,000852.SZ,1200,7.17,8604.0,0.00712381531179883,,0.0
2026-04-22,000858.SZ,100,100.64,10064.0,0.00833264496721797,,0.0
2026-04-23,000001.SZ,2000,10.65,21300.0,0.017677951045031063,,0.0
2026-04-23,000166.SZ,3600,4.65,16740.0,0.013893375610038498,,0.0
2026-04-23,000333.SZ,100,79.85,7984.999999999999,0.006627156765003429,,0.0
2026-04-23,000538.SZ,400,52.71,21084.0,0.01749868168232089,,0.0
2026-04-23,000598.SZ,2000,6.91,13820.0,0.011469919410437996,,0.0
2026-04-23,000623.SZ,600,17.92,10752.000000000002,0.008923630499350894,,0.0
2026-04-23,000651.SZ,500,36.96,18480.0,0.015337489920759347,,0.0
2026-04-23,000725.SZ,2600,4.16,10816.0,0.008976747347561313,,0.0
2026-04-23,000728.SZ,2000,7.36,14720.0,0.012216875088397054,,0.0
2026-04-23,000423.SZ,200,50.7,10140.0,0.008415700638338732,,0.0
2026-04-23,000778.SZ,2000,4.61,9220.0,0.007652145945313916,,0.0
2026-04-23,000157.SZ,1000,8.0,8000.0,0.0066396060263027475,,0.0
2026-04-23,000513.SZ,400,32.05,12819.999999999998,0.01063996865715015,,0.0
2026-04-23,000589.SZ,2800,4.53,12684.0,0.010527095354703005,,0.0
2026-04-23,000563.SZ,4200,3.33,13986.0,0.011607691235483778,,0.0
2026-04-23,000776.SZ,600,20.32,12192.0,0.010118759584085387,,0.0
2026-04-23,000783.SZ,1500,6.92,10380.0,0.008614888819127814,,0.0
2026-04-23,000750.SZ,3900,3.83,14937.0,0.012396974401860517,,0.0
2026-04-23,000625.SZ,2200,10.01,22022.0,0.01827717548890489,,0.0
2026-04-23,000009.SZ,1300,8.88,11544.000000000002,0.009580951495954865,,0.0
2026-04-23,000049.SZ,400,28.52,11408.0,0.009468078193507718,,0.0
2026-04-23,000061.SZ,1400,7.52,10528.0,0.008737721530614416,,0.0
2026-04-23,000088.SZ,3500,4.39,15364.999999999998,0.012752193324267712,,0.0
2026-04-23,000410.SZ,1400,6.68,9352.0,0.007761699444747912,,0.0
2026-04-23,000510.SZ,200,13.62,2724.0,0.0022607858519560855,,0.0
2026-04-23,000686.SZ,1700,8.15,13855.0,0.01149896768680307,,0.0
2026-04-23,000713.SZ,1600,6.48,10368.0,0.00860492941008836,,0.0
2026-04-23,000007.SZ,500,13.68,6840.0,0.005676863152488849,,0.0
2026-04-23,000019.SZ,1400,7.92,11088.0,0.009202493952455608,,0.0
2026-04-23,000401.SZ,2600,4.57,11882.0,0.009861474850566156,,0.0
2026-04-23,000403.SZ,1100,12.68,13948.0,0.01157615310685884,,0.0
2026-04-23,000421.SZ,1300,5.93,7709.0,0.006398090357095985,,0.0
2026-04-23,000498.SZ,2500,5.76,14400.0,0.011951290847344944,,0.0
2026-04-23,000507.SZ,2000,5.28,10560.0,0.008764279954719626,,0.0
2026-04-23,000547.SZ,100,26.22,2622.0,0.0021761308751207255,,0.0
2026-04-23,000564.SZ,6300,1.82,11466.0,0.009516215337198413,,0.0
2026-04-23,000582.SZ,700,10.89,7623.0,0.00632671459231323,,0.0
2026-04-23,000592.SZ,200,10.71,2142.0,0.0017777545135425606,,0.0
2026-04-23,000672.SZ,500,13.04,6520.0,0.005411278911436739,,0.0
2026-04-23,000680.SZ,600,10.88,6528.000000000001,0.005417918517463043,,0.0
2026-04-23,000685.SZ,1000,11.64,11640.0,0.009660626768270498,,0.0
2026-04-23,000697.SZ,1000,9.99,9990.0,0.008291208025345555,,0.0
2026-04-23,000707.SZ,1800,6.0,10800.0,0.008963468135508709,,0.0
2026-04-23,000708.SZ,500,15.23,7615.0,0.006320074986286927,,0.0
2026-04-23,000729.SZ,700,12.95,9065.0,0.0075235035785543,,0.0
2026-04-23,000735.SZ,1400,6.77,9478.0,0.007866273239662179,,0.0
2026-04-23,000800.SZ,2400,7.08,16992.0,0.014102523199867035,,0.0
2026-04-23,000852.SZ,1200,7.28,8736.0,0.0072504497807226,,0.0
2026-04-23,000858.SZ,100,101.18,10118.0,0.008397441721766399,,0.0
2026-04-24,000001.SZ,2000,10.65,21300.0,0.0177247456736524,,0.0
2026-04-24,000166.SZ,3600,4.63,16668.0,0.01387023760039616,,0.0
2026-04-24,000333.SZ,100,79.66,7966.0,0.006628888452409156,,0.0
2026-04-24,000538.SZ,400,52.85,21140.0,0.017591602044178957,,0.0
2026-04-24,000598.SZ,2000,6.87,13740.0,0.011433709181032111,,0.0
2026-04-24,000623.SZ,600,17.75,10650.0,0.0088623728368262,,0.0
2026-04-24,000651.SZ,500,37.11,18555.0,0.015440500280498605,,0.0
2026-04-24,000725.SZ,2600,4.1,10659.999999999998,0.00887069431366829,,0.0
2026-04-24,000728.SZ,2000,7.32,14640.0,0.012182642096820242,,0.0
2026-04-24,000423.SZ,200,50.5,10100.0,0.008404691610511232,,0.0
2026-04-24,000778.SZ,2000,4.55,9100.0,0.007572543926302199,,0.0
2026-04-24,000157.SZ,1000,7.99,7990.0,0.006648859996830173,,0.0
2026-04-24,000513.SZ,400,31.33,12532.0,0.0104284747785076,,0.0
2026-04-24,000589.SZ,2800,4.47,12516.0,0.010415160415560256,,0.0
2026-04-24,000563.SZ,4200,3.31,13902.0,0.011568517105873975,,0.0
2026-04-24,000776.SZ,600,19.86,11916.0,0.009915871805034835,,0.0
2026-04-24,000783.SZ,1500,6.86,10290.0,0.008562799670510948,,0.0
2026-04-24,000750.SZ,3900,3.81,14859.0,0.01236488243966202,,0.0
2026-04-24,000625.SZ,2200,9.91,21802.0,0.018142483811125334,,0.0
2026-04-24,000009.SZ,1300,8.9,11570.0,0.00962794870629851,,0.0
2026-04-24,000049.SZ,400,28.67,11468.0,0.00954306964250919,,0.0
2026-04-24,000061.SZ,1400,7.43,10402.0,0.00865600021114236,,0.0
2026-04-24,000088.SZ,3500,4.36,15260.000000000002,0.012698573661029843,,0.0
2026-04-24,000410.SZ,1400,6.2,8680.0,0.007223041898934406,,0.0
2026-04-24,000510.SZ,200,13.75,2750.0,0.0022884061315748406,,0.0
2026-04-24,000686.SZ,1700,8.16,13872.0,0.011543552675347703,,0.0
2026-04-24,000713.SZ,1600,6.59,10544.0,0.008774165182300044,,0.0
2026-04-24,000007.SZ,500,13.85,6925.0,0.0057626227131475525,,0.0
2026-04-24,000019.SZ,1400,7.84,10976.0,0.009133652981878345,,0.0
2026-04-24,000401.SZ,2600,4.52,11751.999999999998,0.009779399584824553,,0.0
2026-04-24,000403.SZ,1100,12.55,13805.0,0.011487798780505699,,0.0
2026-04-24,000421.SZ,1300,5.9,7670.000000000001,0.006382572737883283,,0.0
2026-04-24,000498.SZ,2500,5.73,14325.000000000002,0.011920515576294397,,0.0
2026-04-24,000507.SZ,2000,5.18,10360.0,0.00862105000840558,,0.0
2026-04-24,000547.SZ,100,26.3,2630.0,0.0021885484094697565,,0.0
2026-04-24,000564.SZ,6300,1.78,11214.0,0.009331704130720094,,0.0
2026-04-24,000582.SZ,700,10.81,7567.0,0.006296861526409752,,0.0
2026-04-24,000592.SZ,200,10.73,2146.0,0.0017857889303125845,,0.0
2026-04-24,000672.SZ,500,13.33,6665.0,0.005546264315253204,,0.0
2026-04-24,000680.SZ,600,11.5,6900.0,0.005741819021042327,,0.0
2026-04-24,000685.SZ,1000,11.55,11550.0,0.009611305752614329,,0.0
2026-04-24,000697.SZ,1000,10.13,10130.0,0.008429656041037504,,0.0
2026-04-24,000707.SZ,1800,6.16,11088.0,0.009226853522509756,,0.0
2026-04-24,000708.SZ,500,15.0,7500.0,0.006241107631567747,,0.0
2026-04-24,000729.SZ,700,12.61,8827.0,0.007345367608513133,,0.0
2026-04-24,000735.SZ,1400,6.65,9310.0,0.007747294939986096,,0.0
2026-04-24,000800.SZ,2400,7.04,16896.0,0.014059967272395819,,0.0
2026-04-24,000852.SZ,1200,7.14,8568.0,0.007129841358302994,,0.0
2026-04-24,000858.SZ,100,101.27,10127.0,0.008427159597984877,,0.0
2026-04-27,000001.SZ,2000,11.02,22040.0,0.018349345383726616,,0.0
2026-04-27,000166.SZ,3600,4.62,16632.0,0.013846928875777726,,0.0
2026-04-27,000333.SZ,100,79.5,7950.0,0.006618752078068358,,0.0
2026-04-27,000538.SZ,400,52.72,21088.0,0.01755676022922082,,0.0
2026-04-27,000598.SZ,2000,6.79,13580.0,0.01130599411574444,,0.0
2026-04-27,000623.SZ,600,17.79,10674.0,0.008886611280666874,,0.0
2026-04-27,000651.SZ,500,37.51,18755.0,0.0156144270722229,,0.0
2026-04-27,000725.SZ,2600,4.17,10842.0,0.009026479249109074,,0.0
2026-04-27,000728.SZ,2000,7.31,14620.0,0.01217184344419615,,0.0
2026-04-27,000423.SZ,200,52.01,10402.0,0.008660158379379505,,0.0
2026-04-27,000778.SZ,2000,4.43,8860.0,0.007376370240463604,,0.0
2026-04-27,000157.SZ,1000,7.93,7930.0,0.006602101129444286,,0.0
2026-04-27,000513.SZ,400,31.08,12432.0,0.010350229664722745,,0.0
2026-04-27,000589.SZ,2800,4.7,13160.0,0.010956324194638942,,0.0
2026-04-27,000563.SZ,4200,3.22,13524.0,0.01125937145959704,,0.0
2026-04-27,000776.SZ,600,19.9,11940.0,0.00994061632857059,,0.0
2026-04-27,000783.SZ,1500,6.85,10275.0,0.008554424855616652,,0.0
2026-04-27,000750.SZ,3900,3.79,14781.0,0.012305883580619924,,0.0
2026-04-27,000625.SZ,2200,9.83,21626.0,0.01800467074720834,,0.0
2026-04-27,000009.SZ,1300,8.86,11518.0,0.009589281312602685,,0.0
2026-04-27,000049.SZ,400,28.39,11356.0,0.009454408628747708,,0.0
2026-04-27,000061.SZ,1400,7.4,10360.0,0.008625191387268954,,0.0
2026-04-27,000088.SZ,3500,4.36,15260.000000000002,0.012704673800166435,,0.0
2026-04-27,000410.SZ,1400,6.24,8736.0,0.007273134358994362,,0.0
2026-04-27,000510.SZ,200,13.08,2616.0,0.0021779440800285313,,0.0
2026-04-27,000686.SZ,1700,8.38,14246.000000000002,0.011860470704926017,,0.0
2026-04-27,000713.SZ,1600,6.62,10592.0,0.008818342391308182,,0.0
